435	0.000086	0.000089	17.782091	0.999914	0.999914	0.999911
440	0.000095	0.000089	16.874836	0.999904	0.999904	0.999911
445	0.000091	0.000090	16.966532	0.999909	0.999909	0.999910
450	0.000135	0.000131	17.353632	0.999865	0.999865	0.999869
455	0.000098	0.000093	15.821312	0.999902	0.999902	0.999907
460	0.000093	0.000089	16.795671	0.999907	0.999907	0.999911
465	0.000107	0.000096	16.503717	0.999893	0.999893	0.999904
470	0.000116	0.000098	17.479153	0.999884	0.999884	0.999902
475	0.000106	0.000102	17.758234	0.999894	0.999894	0.999898
480	0.000107	0.000094	17.203825	0.999893	0.999893	0.999906
485	0.000087	0.000085	16.906893	0.999913	0.999913	0.999915
490	0.000087	0.000087	16.503937	0.999913	0.999913	0.999913
495	0.000095	0.000092	18.209564	0.999905	0.999905	0.999908
500	0.000090	0.000091	16.786856	0.999909	0.999909	0.999909
505	0.000112	0.000137	18.335510	0.999888	0.999888	0.999863
510	0.000100	0.000092	17.613277	0.999900	0.999900	0.999908
515	0.000091	0.000095	17.032759	0.999909	0.999909	0.999905
520	0.000116	0.000101	15.109448	0.999884	0.999884	0.999899
525	0.000099	0.000093	15.513770	0.999901	0.999901	0.999907
530	0.000093	0.000090	17.416519	0.999907	0.999907	0.999910
535	0.000090	0.000090	17.036335	0.999910	0.999910	0.999910
540	0.000089	0.000090	18.632326	0.999911	0.999911	0.999910
545	0.000143	0.000098	19.581127	0.999857	0.999857	0.999902
550	0.000088	0.000089	17.186932	0.999912	0.999912	0.999912
555	0.000113	0.000104	16.192509	0.999888	0.999888	0.999896
560	0.000091	0.000089	17.660778	0.999909	0.999909	0.999911
565	0.000104	0.000089	17.106949	0.999896	0.999896	0.999911
570	0.000096	0.000095	17.137104	0.999904	0.999904	0.999905
575	0.000090	0.000092	18.901794	0.999910	0.999910	0.999908
580	0.000119	0.000109	16.449215	0.999882	0.999882	0.999891
585	0.000099	0.000103	18.487053	0.999901	0.999901	0.999897
590	0.000105	0.000104	16.271414	0.999895	0.999895	0.999896
595	0.000207	0.000209	18.767744	0.999793	0.999793	0.999791
600	0.000143	0.000119	19.541471	0.999857	0.999857	0.999881
605	0.000109	0.000090	17.223011	0.999891	0.999891	0.999910
610	0.000115	0.000093	18.971420	0.999885	0.999885	0.999907
615	0.000104	0.000095	19.012905	0.999897	0.999896	0.999905
620	0.000399	0.000172	16.312384	0.999601	0.999602	0.999829
625	0.000144	0.000117	16.303341	0.999856	0.999856	0.999883
630	0.000250	0.000188	18.809956	0.999751	0.999751	0.999812
635	0.000092	0.000090	16.862770	0.999908	0.999908	0.999910
640	0.000089	0.000088	14.982417	0.999911	0.999911	0.999912
645	0.000082	0.000081	18.135069	0.999918	0.999918	0.999919
650	0.000089	0.000091	16.615408	0.999911	0.999911	0.999909
655	0.000095	0.000085	16.634638	0.999905	0.999905	0.999915
660	0.000086	0.000086	16.425034	0.999915	0.999915	0.999914
665	0.000102	0.000099	15.516199	0.999898	0.999898	0.999901
670	0.000098	0.000097	17.235817	0.999902	0.999903	0.999903
675	0.000096	0.000095	18.744333	0.999904	0.999904	0.999905
680	0.000088	0.000090	17.295475	0.999912	0.999912	0.999910
685	0.000107	0.000113	16.757179	0.999893	0.999893	0.999887
690	0.000101	0.000100	17.638741	0.999899	0.999899	0.999900
695	0.000100	0.000098	18.169315	0.999900	0.999900	0.999903
700	0.000111	0.000143	16.568956	0.999889	0.999889	0.999857
705	0.000103	0.000102	16.630640	0.999897	0.999897	0.999898
710	0.000092	0.000093	15.676805	0.999908	0.999908	0.999907
715	0.000115	0.000115	16.360884	0.999885	0.999885	0.999885
720	0.000105	0.000101	15.579311	0.999895	0.999895	0.999899
725	0.000113	0.000113	18.353529	0.999888	0.999888	0.999887
730	0.000194	0.000113	18.408371	0.999806	0.999806	0.999887
735	0.000099	0.000094	15.442604	0.999900	0.999901	0.999906
740	0.000098	0.000093	17.113390	0.999902	0.999902	0.999907
745	0.000092	0.000093	16.663073	0.999908	0.999909	0.999907
750	0.000104	0.000100	17.849808	0.999896	0.999896	0.999900
755	0.000110	0.000101	16.292330	0.999891	0.999891	0.999899
760	0.000167	0.000145	16.915041	0.999833	0.999833	0.999855
765	0.000162	0.000181	16.433863	0.999838	0.999838	0.999819
770	0.000109	0.000106	16.101833	0.999891	0.999891	0.999894
775	0.000104	0.000097	15.769341	0.999896	0.999896	0.999903
780	0.000096	0.000096	16.511532	0.999904	0.999904	0.999904
785	0.000103	0.000108	16.220982	0.999897	0.999897	0.999892
790	0.000098	0.000097	17.545408	0.999902	0.999902	0.999903
795	0.000100	0.000099	16.995113	0.999900	0.999900	0.999901
800	0.000111	0.000105	16.175089	0.999889	0.999889	0.999895
805	0.000098	0.000095	16.854073	0.999903	0.999903	0.999905
810	0.000109	0.000111	18.131779	0.999891	0.999891	0.999889
815	0.000109	0.000109	14.504154	0.999891	0.999891	0.999891
820	0.000119	0.000106	16.154383	0.999881	0.999881	0.999894
825	0.000100	0.000099	18.086975	0.999900	0.999900	0.999901
830	0.000115	0.000104	15.863599	0.999885	0.999885	0.999896
835	0.000103	0.000103	17.122375	0.999897	0.999897	0.999897
840	0.000109	0.000103	18.128841	0.999891	0.999891	0.999897
845	0.000114	0.000104	16.711958	0.999886	0.999886	0.999896
850	0.000109	0.000101	18.539051	0.999891	0.999891	0.999899
855	0.000111	0.000106	17.532129	0.999889	0.999889	0.999894
860	0.000121	0.000124	16.865105	0.999879	0.999879	0.999876
865	0.000115	0.000110	16.444975	0.999885	0.999885	0.999890
870	0.000100	0.000102	18.641447	0.999900	0.999900	0.999898
875	0.000111	0.000110	16.223045	0.999889	0.999889	0.999890
880	0.000109	0.000107	15.843381	0.999891	0.999891	0.999893
885	0.000143	0.000119	17.984213	0.999857	0.999857	0.999881
890	0.000107	0.000105	17.176296	0.999893	0.999893	0.999895
895	0.000124	0.000115	17.739017	0.999875	0.999876	0.999885
900	0.000110	0.000104	16.314386	0.999890	0.999890	0.999896
905	0.000102	0.000096	15.631541	0.999898	0.999898	0.999904
910	0.000113	0.000108	16.198660	0.999887	0.999887	0.999891
915	0.000114	0.000110	16.520748	0.999886	0.999886	0.999890
920	0.000108	0.000109	16.950483	0.999892	0.999892	0.999891
925	0.000121	0.000129	16.571449	0.999879	0.999879	0.999871
930	0.000125	0.000118	15.496161	0.999875	0.999875	0.999882
935	0.000107	0.000108	17.320599	0.999893	0.999893	0.999892
940	0.000128	0.000110	16.421736	0.999873	0.999873	0.999890
945	0.000121	0.000115	16.052952	0.999879	0.999879	0.999885
950	0.000124	0.000115	16.998188	0.999876	0.999876	0.999885
955	0.000110	0.000108	17.464123	0.999890	0.999890	0.999892
960	0.000108	0.000108	16.038925	0.999892	0.999892	0.999892
965	0.000129	0.000124	15.887414	0.999871	0.999871	0.999876
970	0.000108	0.000111	17.939238	0.999892	0.999892	0.999889
975	0.000117	0.000125	18.138824	0.999883	0.999883	0.999875
980	0.000143	0.000133	16.975725	0.999857	0.999857	0.999867
985	0.000112	0.000105	18.563360	0.999888	0.999888	0.999895
990	0.000108	0.000114	17.475508	0.999892	0.999892	0.999886
995	0.000110	0.000106	16.793598	0.999890	0.999890	0.999894
1000	0.000117	0.000129	17.467028	0.999883	0.999883	0.999871
1005	0.000128	0.000184	17.025949	0.999872	0.999872	0.999816
1010	0.000122	0.000119	17.157507	0.999878	0.999878	0.999881
1015	0.000115	0.000115	17.885632	0.999885	0.999886	0.999885
1020	0.000107	0.000116	18.194979	0.999893	0.999893	0.999884
1025	0.000115	0.000117	15.649833	0.999885	0.999885	0.999883
1030	0.000126	0.000122	17.151331	0.999874	0.999875	0.999878
1035	0.000114	0.000118	16.286354	0.999886	0.999886	0.999882
1040	0.000112	0.000106	17.510515	0.999888	0.999888	0.999894
1045	0.000127	0.000129	17.769463	0.999873	0.999873	0.999871
1050	0.000151	0.000129	17.973467	0.999849	0.999849	0.999871
1055	0.000134	0.000122	17.056131	0.999866	0.999866	0.999878
1060	0.000116	0.000113	18.126440	0.999884	0.999884	0.999887
1065	0.000122	0.000112	17.992113	0.999878	0.999878	0.999888
1070	0.000112	0.000108	16.458134	0.999888	0.999888	0.999892
1075	0.000126	0.000117	15.218260	0.999874	0.999874	0.999884
1080	0.000116	0.000129	16.726780	0.999884	0.999884	0.999871
1085	0.000117	0.000112	16.562166	0.999883	0.999883	0.999888
1090	0.000114	0.000113	17.719818	0.999886	0.999886	0.999887
1095	0.000125	0.000124	18.683146	0.999875	0.999875	0.999875
1100	0.000116	0.000119	18.726908	0.999884	0.999884	0.999881
1105	0.000117	0.000116	15.637743	0.999883	0.999883	0.999884
1110	0.000122	0.000114	15.738763	0.999878	0.999878	0.999886
1115	0.000120	0.000117	16.715305	0.999880	0.999880	0.999883
1120	0.000120	0.000117	17.806002	0.999880	0.999880	0.999883
1125	0.000131	0.000127	16.130243	0.999869	0.999869	0.999873
1130	0.000124	0.000120	18.352968	0.999876	0.999876	0.999880
1135	0.000121	0.000118	16.264557	0.999879	0.999880	0.999882
1140	0.000115	0.000117	16.464561	0.999885	0.999885	0.999883
1145	0.000119	0.000116	16.667561	0.999881	0.999881	0.999884
1150	0.000116	0.000118	15.694028	0.999884	0.999884	0.999882
1155	0.000119	0.000114	17.155807	0.999881	0.999881	0.999886
1160	0.000120	0.000115	17.131142	0.999880	0.999880	0.999885
1165	0.000127	0.000121	16.367640	0.999873	0.999873	0.999879
1170	0.000114	0.000110	16.667240	0.999886	0.999886	0.999890
1175	0.000120	0.000117	17.958157	0.999880	0.999880	0.999883
1180	0.000122	0.000119	17.061304	0.999878	0.999878	0.999881
1185	0.000120	0.000119	17.392046	0.999880	0.999880	0.999881
1190	0.000116	0.000128	16.742134	0.999884	0.999884	0.999872
1195	0.000118	0.000118	15.346630	0.999882	0.999882	0.999882
1200	0.000119	0.000113	17.390718	0.999881	0.999881	0.999887
1205	0.000114	0.000115	16.950436	0.999886	0.999886	0.999885
1210	0.000113	0.000114	17.106157	0.999887	0.999887	0.999886
1215	0.000120	0.000116	15.612094	0.999880	0.999880	0.999884
1220	0.000118	0.000114	19.574884	0.999882	0.999882	0.999887
1225	0.000121	0.000121	17.421864	0.999879	0.999879	0.999879
1230	0.000111	0.000114	17.130827	0.999889	0.999889	0.999887
1235	0.000114	0.000115	15.667547	0.999886	0.999886	0.999885
1240	0.000122	0.000118	17.362984	0.999878	0.999878	0.999882
1245	0.000124	0.000125	17.399450	0.999877	0.999877	0.999875
1250	0.000112	0.000117	16.671236	0.999888	0.999888	0.999883
